#{"t_start": 1775690545.4971535, "env_id": "None"}
r,l,t
-18.142,150,59.839547
-15.435,150,59.954213
-12.533,150,60.067213
-4.482,150,60.184259
-1.531,64,60.232268
-9.01,150,60.349272
-22.735,150,60.4751
-0.957,72,60.533718
1.185,54,60.584718
-5.702,150,60.700717
-22.685,150,60.815717
-16.616,150,60.931717
-3.306,150,61.052182
1.397,64,61.102654
-8.643,150,61.215645
-3.462,150,61.340113
0.583,53,61.389312
-8.838,150,61.510916
1.357,62,61.557916
-3.107,150,61.678201
-38.41,31,61.713202
-36.278,92,61.786083
0.282,61,61.840038
-14.04,150,61.972042
-4.5,150,62.104038
-14.143,150,62.236452
-15.065,150,62.376453
-3.574,150,62.492462
-8.574,150,62.619628
-7.585,150,62.732789
2.744,5,62.736789
1.448,60,62.792788
-9.156,150,62.915996
-15.451,150,63.025112
-13.658,150,63.132658
2.64,8,63.140656
-11.859,150,63.258657
-5.245,150,63.383659
-5.1,150,63.509133
1.184,76,63.566134
-5.797,150,63.684136
-29.322,150,63.807415
-12.87,150,63.926212
-24.615,150,64.03717
-0.429,92,64.120906
-22.779,150,64.240311
-11.613,150,64.35369
-5.851,150,64.473043
-1.066,150,64.605475
-12.284,150,64.727212
-7.368,150,64.843363
-31.412,150,64.957265
-3.533,150,65.083314
0.453,41,65.115571
-0.23,95,65.199949
2.253,50,65.255815
-21.116,150,65.394989
1.01,32,65.422359
-0.006,54,65.472514
-9.09,150,65.61051
-8.187,150,65.741916
2.449,40,65.775342
1.653,39,65.806341
2.785,92,65.882945
-8.507,150,66.010229
0.69,42,66.04701
-7.801,150,66.170058
-20.127,150,66.290245
-6.241,150,66.407488
-3.104,44,66.440705
-30.793,21,66.459704
-0.265,125,66.561952
-15.372,150,66.677743
-13.908,150,67.780031
2.045,52,67.823031
0.201,43,67.863067
-15.236,150,67.989764
0.615,142,68.129138
1.762,82,68.20514
2.791,5,68.211271
-9.167,65,68.283509
-10.583,150,68.412126
2.145,53,68.466123
2.742,61,68.515123
0.369,66,68.56953
1.013,27,68.58953
1.08,30,68.61653
0.521,24,68.63353
-29.506,20,68.65253
-28.065,33,68.68153
-5.871,150,68.797664
-0.758,75,68.868664
-13.386,150,68.994922
-8.176,150,69.110093
-1.941,70,69.162093
0.659,40,69.198092
1.938,46,69.238244
-9.377,150,69.364498
-0.085,66,69.425709
0.499,82,69.494861
-29.647,150,69.605921
-12.984,150,69.722871
-9.656,150,69.832871
-10.566,150,69.942271
0.194,65,69.99671
-13.857,150,70.11571
-10.173,37,70.144712
1.724,36,70.171712
-8.235,150,70.311711
0.846,60,70.363056
-9.358,150,70.517425
-7.363,150,70.679082
2.404,6,70.685137
1.892,37,70.720988
-13.114,150,70.838989
-14.549,150,70.966451
2.709,7,70.973604
2.26,8,70.980615
-6.128,150,71.09566
1.299,42,71.13066
-5.711,150,71.252288
-3.86,150,71.378028
2.644,64,71.435029
-26.73,150,71.56116
0.322,42,71.592324
-21.653,150,71.715914
-0.159,72,71.78396
-14.818,150,71.905138
-0.001,52,71.949137
1.145,54,71.995245
-8.39,150,72.1164
-9.216,150,72.232479
-7.177,150,72.354699
-8.278,150,72.484063
2.08,47,72.526286
-6.589,150,72.649383
-1.909,150,72.780383
-6.818,150,72.900387
-27.267,24,72.920635
-13.937,111,73.011714
-9.477,150,73.131413
2.711,5,73.135413
-14.66,150,73.247412
2.778,4,73.251412
-5.773,150,73.369639
0.118,66,73.419639
0.486,66,73.473076
0.88,60,73.51932
2.072,28,73.55032
0.74,50,73.58883
-12.937,150,73.701879
-8.746,150,73.82488
0.259,59,73.871878
0.55,53,73.920629
-0.102,87,73.998901
-5.943,150,74.117901
-0.688,150,74.246702
1.789,8,74.253702
1.515,34,74.292035
2.312,42,74.329035
2.135,60,74.374035
-21.604,150,74.502039
2.59,8,74.508955
1.132,53,74.567974
-27.553,150,74.695788
0.861,53,74.744788
-6.765,150,74.873578
-1.538,84,74.951689
0.957,40,75.000284
-11.586,150,75.150969
2.135,45,75.19312
1.886,56,75.247124
-10.351,150,75.373599
-11.302,89,75.45172
-0.199,69,75.510847
1.005,72,75.5783
-4.6,150,75.704774
-7.057,150,75.84506
0.445,87,75.929059
-1.793,78,75.99706
-22.718,150,76.116246
-9.881,150,76.235509
0.09,95,76.311536
-6.91,150,76.431565
1.296,57,76.482182
-4.915,150,76.616336
1.227,46,76.660336
2.763,4,76.663337
2.765,3,76.667336
1.434,40,76.700336
1.997,33,76.729337
-3.507,150,76.850795
0.974,46,76.890336
-6.912,150,77.023303
-6.09,150,77.179187
-1.61,56,77.236651
0.634,88,77.314152
-3.833,150,77.440627
2.049,59,77.494767
-15.598,150,77.630699
-0.062,107,77.724699
1.055,79,77.786906
0.077,58,77.838257
1.411,36,77.868258
-10.004,150,77.982753
2.776,8,77.990752
-5.659,150,78.120767
0.202,65,78.176776
1.571,56,78.226245
-4.781,150,78.363261
-16.414,150,78.491008
-26.971,150,78.615492
1.363,53,78.654502
-16.635,150,78.778575
-19.832,150,78.898925
-7.477,150,79.021926
-12.538,150,79.13547
-7.973,150,79.261794
-43.422,60,79.320291
-6.095,86,79.38856
2.154,40,79.423995
-19.09,150,79.559608
-6.154,150,79.678606
-8.74,150,79.798607
-7.942,150,79.921089
-5.883,150,80.042088
-6.491,150,80.160682
-6.027,150,80.281869
2.214,54,80.328869
1.875,66,80.402933
-13.934,150,80.52774
2.722,64,80.584995
1.862,44,80.618383
2.7,3,80.622387
-7.753,150,80.740871
-3.919,150,80.855031
-5.93,150,80.982865
-6.209,150,81.124139
1.935,54,81.16614
-33.811,30,81.187149
-12.241,150,81.305609
-14.3,150,81.435088
-16.239,150,81.566506
1.805,59,81.618784
-11.174,150,81.734232
-12.004,150,81.855232
0.037,58,81.90139
-10.823,150,82.019566
-7.085,150,82.135175
2.631,23,82.158175
2.522,35,82.186197
2.397,85,82.256197
-2.433,150,82.381218
1.442,71,82.438216
1.274,42,82.477217
-0.079,43,82.51548
-12.09,150,82.631464
-6.718,150,82.74703
1.05,66,82.80103
-16.224,150,82.917082
1.737,50,82.95908
2.465,56,83.006079
-4.18,150,83.12425
1.794,60,83.16925
-5.737,150,83.29525
0.405,65,83.34725
-5.824,150,83.468298
-10.803,150,83.593406
-10.406,150,83.716442
-10.498,150,83.846887
-7.638,150,83.973589
-29.844,24,83.992589
2.311,24,84.012962
-5.033,150,84.157722
1.898,43,84.191722
0.95,77,84.265287
-16.043,150,84.409788
1.114,130,84.524945
-12.489,150,85.114645
2.714,5,85.119651
2.502,4,85.12265
1.452,35,85.148649
-3.655,78,85.215542
-6.26,150,85.332321
0.746,62,85.381321
-3.481,150,85.519334
1.376,46,85.562594
0.655,62,85.614394
-6.805,150,85.744737
2.669,6,85.749737
-7.883,150,85.869806
-5.846,150,85.987052
2.614,76,86.05353
-29.64,26,86.073922
-12.737,150,86.197216
-4.937,150,86.367024
-6.262,150,86.490024
2.589,35,86.531605
-18.232,150,86.647152
0.887,55,86.692728
-0.223,61,86.756049
-26.066,15,86.77105
-6.281,150,86.898045
-7.909,150,87.026661
2.358,22,87.043662
-11.65,150,87.163851
-13.45,150,87.299799
-48.842,70,87.352803
-9.568,150,87.474901
2.545,7,87.479902
-34.423,65,87.533902
-9.189,150,87.658289
1.898,35,87.686288
2.582,58,87.740703
1.849,28,87.762703
2.769,5,87.766703
1.902,33,87.792704
-5.716,150,87.922103
-5.337,150,88.048629
-20.413,104,88.129044
0.819,31,88.155045
2.035,46,88.196329
1.453,54,88.246328
2.78,3,88.249328
0.078,55,88.291544
-6.587,150,88.410655
-0.245,150,88.530867
2.203,28,88.557866
0.998,38,88.586066
-7.339,150,88.709196
-26.662,18,88.724196
-6.965,150,88.850167
-3.422,150,88.974475
0.421,58,89.025474
1.75,48,89.061701
-5.036,150,89.178288
-25.634,150,89.298312
1.798,32,89.325571
-5.393,150,89.44657
2.148,61,89.497074
0.014,45,89.531228
-5.915,150,89.650205
-7.583,150,89.770151
2.673,4,89.773151
-13.373,150,89.893622
2.708,7,89.903622
2.797,46,89.943622
-14.634,150,90.058622
-5.27,150,90.178889
2.167,64,90.236889
1.616,53,90.282903
0.0,78,90.350321
-5.322,150,90.469984
-26.385,13,90.480985
2.195,25,90.499985
2.189,31,90.524982
1.58,29,90.552247
-3.619,150,90.676424
1.793,83,90.739639
2.014,30,90.767638
1.213,59,90.813258
1.904,63,90.866117
1.526,61,90.918121
-14.736,150,91.044774
1.144,57,91.097773
-28.216,34,91.123776
-7.427,150,91.254999
2.387,35,91.280998
-3.542,28,91.306998
2.237,49,91.347218
2.158,117,91.461911
1.175,70,91.540961
1.086,53,91.58896
-10.236,150,91.717361
-6.1,150,91.84096
-5.017,150,91.975387
-3.254,150,92.117387
2.129,57,92.166391
2.765,4,92.17039
0.627,72,92.234036
1.754,45,92.2751
-23.543,150,92.405304
-8.505,150,92.536347
-6.849,150,92.664529
1.034,42,92.697527
0.454,146,92.811085
-6.645,150,92.928354
2.721,8,92.934353
-9.037,150,93.052178
1.928,36,93.086178
-9.236,150,93.207178
-13.391,150,93.332367
-0.414,64,93.386367
-6.284,150,93.501853
1.842,67,93.556853
-5.866,150,93.681853
1.941,68,93.737852
2.297,34,93.768852
1.402,97,93.855852
-8.54,150,93.974008
-10.524,150,94.092008
-9.534,150,94.211611
-10.346,150,94.34013
-12.797,150,94.46113
2.765,3,94.46313
2.214,8,94.46913
-8.344,150,94.599131
2.242,53,94.64313
-4.402,150,94.75748
-3.02,150,94.88192
2.196,43,94.917919
-25.969,21,94.933919
1.776,47,94.972919
2.436,48,95.013919
-2.891,28,95.034919
-8.132,150,95.169855
