#{"t_start": 1775494650.531442, "env_id": "None"}
r,l,t
-91.78,43,699.333313
-135.29,94,700.466881
-55.495,70,700.595166
-24.285,30,701.815611
-57.99,35,701.871294
-56.495,32,701.922231
-84.765,33,701.969363
-64.435,38,702.704157
-39.325,30,702.747283
-85.61,48,702.822026
-98.55,64,703.782576
-88.49,62,703.871187
-19.775,36,704.898283
-283.47,150,706.564603
-18.585,20,706.592652
-219.5,114,708.048703
-51.47,31,708.092273
-76.74,27,708.127608
-70.07,39,708.89078
-67.22,43,708.955817
-92.64,48,709.026518
-162.87,82,710.024852
-130.68,62,710.116625
-48.83,32,711.342134
-42.575,35,711.395845
-30.68,21,711.426916
-48.045,33,711.479006
-78.755,85,712.260046
-52.5,26,712.300925
-54.56,40,713.498775
-28.5,22,713.533371
-120.225,59,713.619921
-122.43,60,714.736689
-46.2,34,714.789341
-91.71,47,714.8571
-60.015,35,715.712733
-66.51,28,715.761659
-55.485,38,715.823222
-49.615,25,715.862471
-49.91,38,716.689946
-43.45,36,716.747215
-93.16,73,716.862438
-65.995,57,718.385429
-59.575,75,718.519211
-140.15,58,719.841517
-75.695,52,719.921584
-51.255,28,721.095398
-62.435,37,721.152589
-147.52,69,721.249857
-66.37,49,722.495761
-59.125,28,722.538834
-311.375,150,723.880278
